beta,sample,sim,high_cheese_mean,high_cheese_sd,low_cheese_mean,low_cheese_sd,p
0.1,60,22,0.78,0.16,0.77,0.2,0.730857911917205
0.1,60,23,0.78,0.16,0.73,0.19,0.300296599683573
0.1,60,24,0.76,0.21,0.7,0.2,0.2991464783739
0.1,60,25,0.84,0.18,0.65,0.18,0.000526495555490655
0.1,60,26,0.83,0.2,0.65,0.17,0.000257365607852319
0.1,60,27,0.75,0.17,0.69,0.17,0.166062747662999
0.1,60,28,0.81,0.25,0.69,0.14,0.0366862474289262
0.1,60,29,0.82,0.18,0.69,0.22,0.0170893784543538
0.1,60,30,0.82,0.25,0.74,0.21,0.227658472642062
0.1,60,31,0.86,0.19,0.64,0.16,5.04640505002369e-06
0.1,60,32,0.77,0.25,0.73,0.16,0.536791365692711
0.1,60,33,0.78,0.22,0.76,0.19,0.690798532270507
0.1,60,34,0.82,0.21,0.71,0.22,0.0486503207691593
0.1,60,35,0.85,0.18,0.7,0.24,0.00573014069420954
0.1,60,36,0.78,0.19,0.67,0.22,0.0518357315347671
0.1,60,37,0.82,0.18,0.68,0.15,0.00229129864232816
0.1,60,38,0.89,0.19,0.69,0.17,0.00037768520925013
0.1,60,39,0.75,0.2,0.73,0.19,0.747823703162616
0.1,60,40,0.78,0.14,0.69,0.2,0.0409470114400355
0.1,60,41,0.78,0.17,0.66,0.19,0.0113107018958149
0.1,60,42,0.78,0.2,0.68,0.16,0.047626435211357
0.1,60,43,0.79,0.22,0.67,0.21,0.0521181946606978
0.1,60,44,0.8,0.24,0.74,0.18,0.344874905059968
0.1,60,45,0.76,0.16,0.72,0.19,0.453071300085457
0.1,60,46,0.85,0.17,0.74,0.2,0.0499942863727467
0.1,60,47,0.86,0.21,0.72,0.2,0.01585517593315
0.1,60,48,0.84,0.18,0.67,0.18,0.000635657074699742
0.1,60,49,0.82,0.19,0.73,0.2,0.0798594465279254
0.1,60,50,0.85,0.23,0.7,0.22,0.0207792355456137
0.1,60,51,0.68,0.19,0.65,0.2,0.475634814012794
0.1,60,52,0.87,0.26,0.71,0.19,0.0228970464650549
0.1,60,53,0.83,0.2,0.7,0.18,0.0242010384654577
0.1,60,54,0.77,0.23,0.7,0.15,0.17099106183886
0.1,60,55,0.9,0.17,0.69,0.2,6.98904352930838e-05
0.1,60,56,0.82,0.24,0.65,0.18,0.00418910856433673
0.1,60,57,0.8,0.23,0.65,0.23,0.0158496119112646
0.1,60,58,0.79,0.19,0.68,0.18,0.0421733757740332
0.1,60,59,0.8,0.23,0.7,0.2,0.102686621842663
0.1,60,60,0.82,0.2,0.65,0.18,0.00147451103518534
0.1,60,61,0.8,0.19,0.67,0.21,0.0108882078063332
0.1,60,62,0.77,0.22,0.62,0.2,0.00971809274946431
0.1,60,63,0.82,0.2,0.74,0.19,0.116626614380931
0.1,60,64,0.84,0.19,0.67,0.17,0.00209361180104291
0.1,60,65,0.85,0.27,0.82,0.25,0.614497782086403
0.1,60,66,0.82,0.25,0.7,0.24,0.0709593273360827
0.1,60,67,0.78,0.21,0.67,0.19,0.0537844375811568
0.1,60,68,0.79,0.16,0.69,0.16,0.017712105866547
0.1,60,69,0.8,0.28,0.73,0.15,0.243920554708346
0.1,60,70,0.8,0.2,0.68,0.21,0.025703106154113
0.1,60,71,0.81,0.26,0.77,0.26,0.550503124253993
0.1,60,72,0.84,0.19,0.72,0.19,0.0191771651372238
0.1,60,73,0.73,0.18,0.72,0.15,0.890293907134866
0.1,60,74,0.76,0.2,0.69,0.22,0.221673896582157
0.1,60,75,0.8,0.21,0.7,0.22,0.096438843655271
0.1,60,76,0.8,0.2,0.71,0.16,0.0610100089615549
0.1,60,77,0.82,0.14,0.68,0.21,0.00391522014782335
0.1,60,78,0.87,0.21,0.75,0.22,0.0467156900309237
0.1,60,79,0.8,0.24,0.71,0.2,0.131219721414933
0.1,60,80,0.85,0.24,0.71,0.15,0.010261293088664
0.1,60,81,0.73,0.18,0.67,0.21,0.236232520964964
0.1,60,82,0.88,0.18,0.69,0.22,0.000572959845246433
0.1,60,83,0.76,0.23,0.74,0.22,0.748331537252267
0.1,60,84,0.78,0.18,0.71,0.19,0.200634505636326
0.1,60,85,0.76,0.2,0.73,0.22,0.614224555532257
0.1,60,86,0.75,0.14,0.63,0.23,0.0143124858736403
0.1,60,87,0.84,0.22,0.7,0.21,0.0167996425413182
0.1,60,88,0.76,0.2,0.68,0.2,0.156880974752849
0.1,60,89,0.75,0.22,0.65,0.19,0.0794403149032044
0.1,60,90,0.72,0.19,0.76,0.18,0.381528250368837
0.1,60,91,0.79,0.19,0.7,0.2,0.0958919243745891
0.1,60,92,0.73,0.25,0.74,0.21,0.825894891192258
0.1,60,93,0.81,0.19,0.69,0.17,0.0180915568698339
0.1,60,94,0.77,0.19,0.67,0.2,0.069304606504178
0.1,60,95,0.79,0.2,0.62,0.16,0.00060571813363844
0.1,60,96,0.84,0.23,0.67,0.19,0.0075583043872292
0.1,60,97,0.85,0.18,0.64,0.17,2.1738927667889e-05
0.1,60,98,0.8,0.18,0.65,0.17,0.00181328142644325
0.1,60,99,0.77,0.18,0.68,0.22,0.0812038443450561
0.1,60,100,0.84,0.22,0.78,0.15,0.228448234651077
0.1,70,1,0.82,0.19,0.77,0.17,0.290481267679354
0.1,70,2,0.79,0.22,0.66,0.2,0.0125686243557038
0.1,70,3,0.84,0.23,0.72,0.26,0.052199358345811
0.1,70,4,0.85,0.23,0.71,0.21,0.0184104664722087
0.1,70,5,0.81,0.22,0.74,0.24,0.268455517112578
0.1,70,6,0.71,0.23,0.66,0.19,0.340507029891609
0.1,70,7,0.81,0.19,0.73,0.21,0.123825096778114
0.1,70,8,0.82,0.19,0.69,0.24,0.0194444779836364
0.1,70,9,0.79,0.14,0.73,0.2,0.173993456552341
0.1,70,10,0.81,0.17,0.69,0.2,0.0130784126809807
0.1,70,11,0.81,0.23,0.7,0.17,0.033675925210977
0.1,70,12,0.78,0.21,0.69,0.22,0.0911388298207737
0.1,70,13,0.78,0.14,0.71,0.19,0.0767534788746282
0.1,70,14,0.87,0.18,0.71,0.21,0.00227258728350669
0.1,70,15,0.82,0.2,0.67,0.19,0.00162790968474925
0.1,70,16,0.87,0.21,0.78,0.22,0.117621433601465
0.1,70,17,0.82,0.18,0.66,0.22,0.00117546666249221
0.1,70,18,0.86,0.19,0.69,0.21,0.00191695361932626
0.1,70,19,0.79,0.19,0.67,0.17,0.0106949258659994
0.1,70,20,0.84,0.26,0.69,0.19,0.0155275410310906
0.1,70,21,0.74,0.21,0.71,0.2,0.594957347911142
0.1,70,22,0.74,0.15,0.69,0.2,0.327541919611607
0.1,70,23,0.88,0.21,0.73,0.23,0.00751272888500805
0.1,70,24,0.79,0.21,0.73,0.2,0.193017989926896
0.1,70,25,0.79,0.24,0.66,0.18,0.0224950635916262
0.1,70,26,0.82,0.17,0.72,0.18,0.0195904710768878
0.1,70,27,0.8,0.18,0.7,0.17,0.0263414976999914
0.1,70,28,0.75,0.17,0.75,0.19,0.985978710900376
0.1,70,29,0.78,0.19,0.75,0.22,0.531475004770473
0.1,70,30,0.82,0.19,0.74,0.2,0.0970517248319823
0.1,70,31,0.8,0.21,0.71,0.16,0.0894938657766635
0.1,70,32,0.83,0.21,0.71,0.19,0.023908756801873
0.1,70,33,0.87,0.15,0.74,0.19,0.00358144546471054
0.1,70,34,0.77,0.19,0.74,0.16,0.523445253626926
0.1,70,35,0.82,0.19,0.69,0.19,0.00417409277966232
0.1,70,36,0.81,0.22,0.66,0.19,0.00569713817825822
0.1,70,37,0.8,0.19,0.7,0.2,0.0439278545015506
0.1,70,38,0.77,0.23,0.7,0.2,0.179005298464584
0.1,70,39,0.78,0.19,0.72,0.17,0.224812638473519
0.1,70,40,0.79,0.24,0.68,0.21,0.0516069089101437
0.1,70,41,0.8,0.26,0.73,0.25,0.239254643051213
0.1,70,42,0.78,0.21,0.7,0.2,0.14455541586331
0.1,70,43,0.84,0.17,0.69,0.22,0.00206694149825617
0.1,70,44,0.86,0.27,0.7,0.2,0.0186228114559357
0.1,70,45,0.81,0.18,0.77,0.17,0.284853381945601
0.1,70,46,0.8,0.21,0.68,0.2,0.0197519855051945
0.1,70,47,0.72,0.14,0.72,0.22,0.983855206199884
0.1,70,48,0.83,0.19,0.72,0.19,0.0197244441406687
0.1,70,49,0.84,0.19,0.69,0.16,0.000860254864149453
0.1,70,50,0.8,0.23,0.77,0.21,0.555960159052518
0.1,70,51,0.78,0.23,0.74,0.17,0.423149897646133
0.1,70,52,0.83,0.21,0.72,0.17,0.0180066303434455
0.1,70,53,0.8,0.24,0.67,0.19,0.0254676760230055
0.1,70,54,0.77,0.19,0.74,0.22,0.433949902235217
0.1,70,55,0.81,0.19,0.72,0.22,0.0855405078445573
0.1,70,56,0.81,0.21,0.69,0.24,0.0318618992170731
0.1,70,57,0.86,0.19,0.7,0.23,0.00504996502186164
0.1,70,58,0.81,0.2,0.7,0.17,0.0646729823119791
0.1,70,59,0.81,0.17,0.66,0.21,0.00128632106519957
0.1,70,60,0.8,0.21,0.69,0.16,0.0165037306121168
0.1,70,61,0.8,0.23,0.73,0.21,0.198037711396579
0.1,70,62,0.75,0.16,0.66,0.23,0.0577523841571643
0.1,70,63,0.87,0.21,0.65,0.18,2.93473194963294e-05
0.1,70,64,0.79,0.21,0.73,0.2,0.25639888536081
0.1,70,65,0.78,0.16,0.66,0.18,0.00601156377115961
0.1,70,66,0.77,0.17,0.67,0.23,0.0513493714788255
0.1,70,67,0.75,0.21,0.73,0.2,0.721607842872467
0.1,70,68,0.84,0.18,0.76,0.23,0.0916720108654567
0.1,70,69,0.75,0.17,0.69,0.21,0.264216249643258
0.1,70,70,0.8,0.16,0.72,0.22,0.0605534965239378
0.1,70,71,0.82,0.22,0.71,0.2,0.0880987519068595
0.1,70,72,0.77,0.21,0.69,0.19,0.167636742183397
0.1,70,73,0.86,0.22,0.66,0.22,0.000225081933674377
0.1,70,74,0.83,0.26,0.75,0.24,0.214705888976976
0.1,70,75,0.75,0.17,0.7,0.19,0.252886492058044
0.1,70,76,0.77,0.23,0.73,0.22,0.451618299978929
0.1,70,77,0.84,0.19,0.68,0.19,0.00098003636971198
0.1,70,78,0.65,0.14,0.71,0.2,0.122398501295054
0.1,70,79,0.76,0.19,0.71,0.24,0.356978149241785
0.1,70,80,0.82,0.19,0.68,0.19,0.00406212906791661
0.1,70,81,0.78,0.22,0.69,0.17,0.0699753423821237
0.1,70,82,0.84,0.2,0.71,0.16,0.00515587666831693
0.1,70,83,0.79,0.17,0.68,0.16,0.00442686313467644
0.1,70,84,0.81,0.19,0.71,0.22,0.0513435626377332
0.1,70,85,0.81,0.2,0.68,0.17,0.00658904621473607
0.1,70,86,0.78,0.18,0.64,0.21,0.00397838250496457
0.1,70,87,0.78,0.18,0.74,0.18,0.423884133662504
0.1,70,88,0.8,0.14,0.65,0.17,0.000400308957690986
0.1,70,89,0.72,0.24,0.66,0.22,0.270437748656593
0.1,70,90,0.77,0.18,0.67,0.22,0.0440283094543416
0.1,70,91,0.79,0.17,0.71,0.2,0.0661286937055735
0.1,70,92,0.78,0.21,0.75,0.18,0.529893549620343
0.1,70,93,0.83,0.22,0.68,0.21,0.00855211732007121
0.1,70,94,0.76,0.2,0.69,0.21,0.192202132822513
0.1,70,95,0.81,0.2,0.74,0.23,0.185811729954819
0.1,70,96,0.84,0.18,0.74,0.18,0.0350824376755798
0.1,70,97,0.81,0.14,0.73,0.19,0.0333101930987444
0.1,70,98,0.77,0.19,0.7,0.18,0.117380865876109
0.1,70,99,0.73,0.16,0.69,0.21,0.426130031770284
0.1,70,100,0.78,0.18,0.69,0.21,0.0629519762750963
0.1,80,1,0.82,0.19,0.7,0.19,0.00824836340544453
0.1,80,2,0.8,0.21,0.7,0.2,0.0431973308190293
0.1,80,3,0.78,0.19,0.68,0.17,0.0158272481674734
0.1,80,4,0.75,0.2,0.73,0.21,0.63580493922133
0.1,80,5,0.78,0.21,0.71,0.19,0.112466757689974
0.1,80,6,0.76,0.2,0.68,0.22,0.0866465525395591
0.1,80,7,0.81,0.19,0.69,0.21,0.00710142344282267
0.1,80,8,0.76,0.21,0.72,0.18,0.307320748298563
0.1,80,9,0.81,0.19,0.7,0.23,0.0320725753855848
0.1,80,10,0.87,0.19,0.68,0.22,0.000105425886821271
0.1,80,11,0.77,0.19,0.67,0.18,0.0299478690363583
0.1,80,12,0.77,0.19,0.68,0.22,0.0802219974469547
0.1,80,13,0.74,0.18,0.68,0.18,0.119970645309305
0.1,80,14,0.81,0.19,0.64,0.2,0.000228738578058426
0.1,80,15,0.84,0.21,0.67,0.18,0.00101079770362219
0.1,80,16,0.8,0.23,0.71,0.17,0.0759099603888101
0.1,80,17,0.8,0.24,0.76,0.2,0.389562435302547
0.1,80,18,0.83,0.18,0.67,0.22,0.000611359032503589
0.1,80,19,0.75,0.25,0.72,0.18,0.603946555931956
0.1,80,20,0.76,0.2,0.71,0.21,0.276353479727524
0.1,80,21,0.78,0.2,0.72,0.18,0.213584410723664
0.1,80,22,0.84,0.2,0.71,0.23,0.00987868531576734
0.1,80,23,0.73,0.2,0.73,0.19,0.938988725678026
0.1,80,24,0.74,0.16,0.73,0.2,0.649822466213732
0.1,80,25,0.85,0.2,0.69,0.19,0.000876029071438649
0.1,80,26,0.84,0.24,0.72,0.2,0.0172505631720761
0.1,80,27,0.77,0.21,0.71,0.19,0.189065319776639
0.1,80,28,0.85,0.19,0.65,0.17,1.6010544868132e-05
0.1,80,29,0.8,0.23,0.74,0.2,0.239891636615523
0.1,80,30,0.75,0.19,0.66,0.18,0.036763903573923
0.1,80,31,0.77,0.18,0.73,0.26,0.374685266289434
0.1,80,32,0.82,0.24,0.7,0.2,0.019255883016862
0.1,80,33,0.84,0.19,0.71,0.2,0.00225203071232308
0.1,80,34,0.82,0.23,0.69,0.22,0.0190004185687439
0.1,80,35,0.79,0.27,0.67,0.22,0.0414280085472686
0.1,80,36,0.74,0.18,0.73,0.23,0.86340815655489
0.1,80,37,0.83,0.22,0.72,0.22,0.0257782230849264
0.1,80,38,0.79,0.23,0.71,0.23,0.165219809572942
0.1,80,39,0.87,0.24,0.66,0.19,6.66773916895777e-05
0.1,80,40,0.78,0.21,0.68,0.19,0.0456292024914324
0.1,80,41,0.66,0.16,0.73,0.19,0.0955938566755809
0.1,80,42,0.85,0.22,0.64,0.17,7.93682933483417e-06
0.1,80,43,0.81,0.23,0.73,0.21,0.108817267916246
0.1,80,44,0.76,0.19,0.71,0.15,0.222564599939265
0.1,80,45,0.84,0.19,0.7,0.17,0.00153993951431284
0.1,80,46,0.79,0.15,0.74,0.18,0.144134812600227
0.1,80,47,0.81,0.22,0.69,0.19,0.0124850263923022
0.1,80,48,0.85,0.17,0.74,0.19,0.0145775767140114
0.1,80,49,0.83,0.21,0.71,0.19,0.0107809316558398
0.1,80,50,0.76,0.17,0.74,0.19,0.660707013484652
0.1,80,51,0.78,0.16,0.65,0.2,0.00214437156540425
0.1,80,52,0.78,0.22,0.68,0.2,0.0763477464005427
0.1,80,53,0.85,0.22,0.7,0.19,0.0017846324453864
0.1,80,54,0.81,0.22,0.67,0.19,0.00243430234501473
0.1,80,55,0.75,0.19,0.69,0.22,0.209014761510807
0.1,80,56,0.84,0.18,0.7,0.23,0.00237799238330128
0.1,80,57,0.82,0.22,0.65,0.19,0.00131094789497796
0.1,80,58,0.77,0.23,0.74,0.19,0.484882071871267
0.1,80,59,0.8,0.21,0.69,0.2,0.0133612875941935
0.1,80,60,0.77,0.21,0.73,0.23,0.357665237287536
0.1,80,61,0.81,0.19,0.68,0.18,0.00192924469225631
0.1,80,62,0.76,0.2,0.65,0.23,0.0298535120863535
0.1,80,63,0.8,0.24,0.73,0.18,0.141350113865881
0.1,80,64,0.81,0.23,0.66,0.21,0.00430247107085299
0.1,80,65,0.75,0.22,0.75,0.18,0.937370258319305
0.1,80,66,0.77,0.2,0.66,0.17,0.0157330552106754
0.1,80,67,0.81,0.23,0.64,0.2,0.00167862855184752
0.1,80,68,0.75,0.24,0.65,0.19,0.0440146294266258
0.1,80,69,0.83,0.18,0.73,0.19,0.0227653585542429
0.1,80,70,0.84,0.19,0.72,0.19,0.00848722034439691
0.1,80,71,0.79,0.2,0.72,0.18,0.113773601284625
0.1,80,72,0.78,0.21,0.69,0.19,0.0846211275559301
0.1,80,73,0.82,0.21,0.69,0.23,0.0102904299697959
0.1,80,74,0.79,0.22,0.73,0.18,0.186608902027257
0.1,80,75,0.79,0.21,0.73,0.21,0.166858451559552
0.1,80,76,0.77,0.22,0.74,0.16,0.479575637733486
0.1,80,77,0.75,0.17,0.66,0.22,0.0486432072489604
0.1,80,78,0.83,0.21,0.64,0.2,0.000272879999447074
0.1,80,79,0.83,0.16,0.73,0.21,0.0255056252780564
0.1,80,80,0.78,0.19,0.76,0.19,0.699540392565212
0.1,80,81,0.79,0.17,0.76,0.21,0.482891162406286
0.1,80,82,0.8,0.18,0.66,0.13,0.000119305475706084
0.1,80,83,0.79,0.19,0.71,0.18,0.0635721111810473
0.1,80,84,0.87,0.22,0.71,0.17,0.000550739436987277
0.1,80,85,0.8,0.16,0.73,0.19,0.103436551191727
0.1,80,86,0.77,0.22,0.69,0.17,0.0816308929676736
0.1,80,87,0.72,0.18,0.68,0.18,0.324736421009762
0.1,80,88,0.79,0.21,0.71,0.19,0.0793279033016644
0.1,80,89,0.78,0.18,0.7,0.16,0.0238794598382716
0.1,80,90,0.84,0.2,0.68,0.21,0.00121952895913222
0.1,80,91,0.76,0.22,0.71,0.19,0.27085497524778
0.1,80,92,0.8,0.23,0.69,0.19,0.0223682712454001
0.1,80,93,0.74,0.16,0.7,0.2,0.272555837669771
0.1,80,94,0.75,0.19,0.67,0.23,0.0999303401835958
0.1,80,95,0.8,0.21,0.64,0.19,0.000614076657231211
0.1,80,96,0.85,0.18,0.69,0.2,0.000321398575030464
0.1,80,97,0.81,0.21,0.68,0.18,0.0124020838992029
0.1,80,98,0.82,0.17,0.71,0.21,0.0138445683684054
0.1,80,99,0.82,0.2,0.67,0.2,0.00143575367111804
0.1,80,100,0.81,0.23,0.66,0.2,0.00623718683590689
0.1,90,1,0.78,0.22,0.72,0.19,0.268134003135445
0.1,90,2,0.83,0.21,0.7,0.21,0.00415723547035817
0.1,90,3,0.74,0.19,0.7,0.19,0.335759986302823
0.1,90,4,0.76,0.21,0.68,0.19,0.0776947175212772
0.1,90,5,0.76,0.21,0.75,0.19,0.923157998153848
0.1,90,6,0.74,0.18,0.72,0.19,0.592812528126462
0.1,90,7,0.76,0.22,0.75,0.23,0.911923296762323
0.1,90,8,0.78,0.2,0.7,0.2,0.0720213145613882
0.1,90,9,0.82,0.24,0.68,0.21,0.00455217091965948
0.1,90,10,0.77,0.24,0.7,0.19,0.151897188398709
0.1,90,11,0.73,0.19,0.68,0.22,0.246518230669161
0.1,90,12,0.87,0.2,0.7,0.2,0.000141533993893116
0.1,90,13,0.78,0.2,0.71,0.23,0.107207542222283
0.1,90,14,0.82,0.17,0.71,0.19,0.00459812347368948
0.1,90,15,0.79,0.18,0.69,0.19,0.00835815424101677
0.1,90,16,0.81,0.2,0.71,0.19,0.0220080836520074
0.1,90,17,0.83,0.19,0.74,0.19,0.0416021304664909
0.1,90,18,0.8,0.19,0.67,0.21,0.00193051509057061
0.1,90,19,0.77,0.2,0.7,0.19,0.0766844877811041
0.1,90,20,0.84,0.21,0.66,0.17,5.10532445709856e-05
0.1,90,21,0.82,0.19,0.72,0.17,0.0131840751477496
0.1,90,22,0.81,0.18,0.7,0.17,0.00613344990716484
0.1,90,23,0.77,0.22,0.71,0.23,0.275649405853648
0.1,90,24,0.83,0.24,0.73,0.21,0.0516069864163623
0.1,90,25,0.74,0.16,0.62,0.25,0.0077547970344283
0.1,90,26,0.84,0.21,0.69,0.18,0.0010139651448069
0.1,90,27,0.79,0.2,0.7,0.19,0.0404928621677938
0.1,90,28,0.77,0.19,0.7,0.21,0.0988462704764294
0.1,90,29,0.83,0.17,0.74,0.16,0.014741550542405
0.1,90,30,0.78,0.19,0.72,0.19,0.202388084204393
0.1,90,31,0.79,0.23,0.72,0.21,0.147084476469911
0.1,90,32,0.8,0.25,0.69,0.23,0.0378579922486
0.1,90,33,0.84,0.21,0.74,0.2,0.0213015507162561
0.1,90,34,0.8,0.19,0.69,0.21,0.00597874657938012
0.1,90,35,0.79,0.2,0.73,0.21,0.182838221695594
0.1,90,36,0.74,0.22,0.7,0.19,0.440444534419356
0.1,90,37,0.84,0.21,0.67,0.19,0.0010607355346046
0.1,90,38,0.81,0.19,0.72,0.18,0.0273300371240777
0.1,90,39,0.76,0.21,0.72,0.18,0.306032602374079
0.1,90,40,0.81,0.17,0.69,0.2,0.00563967849505968
0.1,90,41,0.8,0.18,0.7,0.18,0.00942669504044293
0.1,90,42,0.78,0.22,0.74,0.23,0.39592687974998
0.1,90,43,0.79,0.2,0.7,0.2,0.041955724968592
0.1,90,44,0.81,0.23,0.7,0.24,0.0393568063533822
0.1,90,45,0.82,0.2,0.67,0.19,0.000571513843077905
0.1,90,46,0.77,0.19,0.75,0.16,0.680253549808668
0.1,90,47,0.8,0.23,0.73,0.24,0.137146675936886
0.1,90,48,0.79,0.22,0.7,0.19,0.0539598657714012
0.1,90,49,0.83,0.2,0.7,0.16,0.00227989809913754
0.1,90,50,0.76,0.2,0.7,0.21,0.196053220365903
0.1,90,51,0.81,0.16,0.68,0.18,0.000329766158056819
0.1,90,52,0.8,0.18,0.7,0.19,0.0120034165611935
0.1,90,53,0.8,0.27,0.68,0.22,0.0254061728224797
0.1,90,54,0.85,0.19,0.7,0.22,0.000683202006561936
0.1,90,55,0.83,0.18,0.72,0.18,0.00909056107342927
0.1,90,56,0.77,0.19,0.75,0.19,0.562827046706391
0.1,90,57,0.81,0.22,0.74,0.19,0.0994800231762173
0.1,90,58,0.82,0.21,0.73,0.23,0.088259457924461
0.1,90,59,0.81,0.23,0.68,0.18,0.00478566694266816
0.1,90,60,0.77,0.24,0.72,0.22,0.352515340897189
0.1,90,61,0.79,0.19,0.69,0.19,0.0143593112603347
0.1,90,62,0.72,0.19,0.72,0.19,0.985657421212641
0.1,90,63,0.73,0.23,0.71,0.2,0.661840542137195
0.1,90,64,0.81,0.19,0.65,0.23,0.000571459446095722
0.1,90,65,0.83,0.19,0.73,0.2,0.0121604497119983
0.1,90,66,0.79,0.16,0.73,0.21,0.144748539866223
0.1,90,67,0.82,0.22,0.69,0.19,0.00335716443666882
0.1,90,68,0.83,0.19,0.7,0.18,0.00267190085603308
0.1,90,69,0.76,0.18,0.69,0.22,0.099610341039268
0.1,90,70,0.78,0.16,0.71,0.17,0.0614696675694942
0.1,90,71,0.85,0.2,0.7,0.2,0.000385138516564192
0.1,90,72,0.83,0.26,0.72,0.17,0.034891707407568
0.1,90,73,0.79,0.19,0.77,0.18,0.652429009041267
0.1,90,74,0.8,0.2,0.68,0.2,0.00610976235587263
0.1,90,75,0.78,0.2,0.72,0.21,0.23082862960107
0.1,90,76,0.81,0.19,0.7,0.15,0.00711818821341661
0.1,90,77,0.81,0.24,0.69,0.22,0.014750952906175
0.1,90,78,0.77,0.22,0.72,0.21,0.281366890345022
0.1,90,79,0.82,0.19,0.73,0.22,0.0476490378634414
0.1,90,80,0.8,0.18,0.7,0.2,0.0204950131749307
0.1,90,81,0.77,0.26,0.69,0.2,0.134554441559945
0.1,90,82,0.8,0.22,0.74,0.24,0.244587300607892
0.1,90,83,0.78,0.15,0.69,0.2,0.0210701778495932
0.1,90,84,0.8,0.19,0.71,0.2,0.0264653752421458
0.1,90,85,0.82,0.15,0.73,0.2,0.0160205352349849
0.1,90,86,0.85,0.19,0.69,0.2,0.000682637265192591
0.1,90,87,0.81,0.14,0.73,0.21,0.0284319526917725
0.1,90,88,0.81,0.22,0.71,0.2,0.0317684944962264
0.1,90,89,0.8,0.15,0.72,0.22,0.041922208451662
0.1,90,90,0.79,0.23,0.7,0.19,0.0844235792862213
0.1,90,91,0.77,0.17,0.68,0.2,0.0258197307410645
0.1,90,92,0.8,0.15,0.66,0.24,0.000990689408484679
0.1,90,93,0.82,0.17,0.71,0.19,0.00618130466553084
0.1,90,94,0.76,0.2,0.71,0.21,0.283678430150635
0.1,90,95,0.74,0.21,0.69,0.19,0.320344492221259
0.1,90,96,0.86,0.17,0.73,0.22,0.00253553009020503
0.1,90,97,0.79,0.21,0.68,0.22,0.0198441253625551
0.1,90,98,0.78,0.19,0.68,0.24,0.0297302320610719
0.1,90,99,0.8,0.2,0.71,0.2,0.0495211514715167
0.1,90,100,0.82,0.17,0.71,0.19,0.00776859774146967
0.1,100,1,0.8,0.19,0.74,0.18,0.122046578756559
0.1,100,2,0.87,0.21,0.71,0.16,5.78875852636059e-05
0.1,100,3,0.81,0.19,0.71,0.19,0.0117887571417631
0.1,100,4,0.81,0.21,0.69,0.2,0.00632048794940355
0.1,100,5,0.79,0.23,0.71,0.21,0.133582956542205
0.1,100,6,0.8,0.18,0.71,0.22,0.0249785077581356
0.1,100,7,0.78,0.21,0.68,0.23,0.0267575352635852
0.1,100,8,0.84,0.27,0.71,0.21,0.00839117139314415
0.1,100,9,0.81,0.2,0.69,0.22,0.00473869341109603
0.1,100,10,0.81,0.18,0.67,0.17,0.000694625438070616
0.1,100,11,0.81,0.18,0.69,0.2,0.00263722340067262
0.1,100,12,0.82,0.17,0.7,0.21,0.00320416779989253
0.1,100,13,0.81,0.23,0.72,0.22,0.0411009081076892
0.1,100,14,0.8,0.18,0.68,0.23,0.00359202325990082
0.1,100,15,0.77,0.22,0.72,0.19,0.170454233020525
0.1,100,16,0.8,0.21,0.72,0.19,0.0693044506326252
0.1,100,17,0.8,0.2,0.73,0.21,0.141530673420767
0.1,100,18,0.79,0.14,0.68,0.2,0.0025364569033678
0.1,100,19,0.82,0.18,0.71,0.2,0.0035370127119884
0.1,100,20,0.82,0.17,0.71,0.17,0.00314806885640574
0.1,100,21,0.79,0.17,0.73,0.2,0.122852904506556
0.1,100,22,0.83,0.19,0.71,0.2,0.0022810189157521
0.1,100,23,0.81,0.17,0.63,0.17,5.7463372102366e-07
0.1,100,24,0.81,0.21,0.74,0.22,0.164340979898788
0.1,100,25,0.77,0.21,0.67,0.22,0.0263342607063538
0.1,100,26,0.75,0.17,0.72,0.2,0.505153275834002
0.1,100,27,0.79,0.2,0.69,0.21,0.0186993051497915
0.1,100,28,0.82,0.15,0.68,0.2,0.000267416787905356
0.1,100,29,0.84,0.19,0.72,0.2,0.00324951507210142
0.1,100,30,0.77,0.18,0.65,0.14,0.000327853714878442
0.1,100,31,0.77,0.2,0.69,0.22,0.0753497770511592
0.1,100,32,0.78,0.21,0.69,0.16,0.0288754602389859
0.1,100,33,0.78,0.19,0.7,0.19,0.0687931956170095
0.1,100,34,0.81,0.19,0.7,0.19,0.00416856500619404
0.1,100,35,0.74,0.21,0.7,0.17,0.402026944264052
0.1,100,36,0.8,0.23,0.7,0.18,0.0230745491168092
0.1,100,37,0.78,0.2,0.7,0.2,0.041205381136817
0.1,100,38,0.79,0.17,0.71,0.18,0.030172654002531
0.1,100,39,0.75,0.21,0.69,0.19,0.13759915045809
0.1,100,40,0.86,0.18,0.7,0.17,4.03907867704411e-05
0.1,100,41,0.82,0.23,0.72,0.2,0.0172918232799104
0.1,100,42,0.84,0.18,0.69,0.2,0.000180474714877823
0.1,100,43,0.84,0.18,0.66,0.19,7.76887537755486e-06
0.1,100,44,0.79,0.16,0.66,0.2,0.000469349567023982
0.1,100,45,0.83,0.22,0.71,0.18,0.00562520064128581
0.1,100,46,0.82,0.18,0.7,0.2,0.00372725071752961
0.1,100,47,0.79,0.23,0.73,0.21,0.19006388002702
0.1,100,48,0.79,0.18,0.69,0.19,0.0104968785420416
